binary_accuracy	precision	recall	f1	auc	mean cor 1	mean cor 2	mode cor 1	mode cor 2	median cor 1	median cor 2	mean CI width 1	mean CI width 2	mean capture proportion	condition
0.969130373102568	0.969130373102568	0.969130373102568	0.969130373102568	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	method
NA	NA	NA	NA	NA	0.565255878336375	NA	0.553030412251317	NA	0.559571515541488	NA	3.37883948818322	NA	0.949722767859572	p_h
NA	NA	NA	NA	NA	0.618635452324438	NA	0.621479815943339	NA	0.60422048905958	NA	17.0194712767513	NA	0.963469779647368	temp
0.98787363244626	0.46796875	0.320149652592197	0.380196762932402	0.960279157006084	0.726455539134047	NA	0.709742392493239	NA	0.718861990357075	NA	0.0412156944521646	NA	0.995189738107964	2-mercaptoethanol (m)
0.994660176090007	0.601895734597156	0.385237613751264	0.469790382244143	0.930323556939721	0.564458953183316	NA	0.569279224426685	NA	0.573243914847612	NA	0.0985690148634985	NA	0.987866531850354	acetate (m)
0.995274759391493	0.33034379671151	0.413857677902622	0.367414796342477	0.937234079737037	0.468287283435518	NA	0.191065485817508	NA	0.259085714066174	NA	0.056067135411985	NA	0.98876404494382	adenosine triphosphate (m)
0.997336313681662	0.606356968215159	0.48062015503876	0.536216216216216	0.953012787928421	0.773222659386371	NA	0.784108244570415	NA	0.776831007704454	NA	0.0112290439922481	NA	0.988372093023256	adp (m)
0.962883574708145	0.503536544291007	0.497007978723404	0.500250962021081	0.913370912923569	0.691558536618557	NA	0.627703483652965	NA	0.668186317216946	NA	0.464153138565492	NA	0.994182180851064	ammonium acetate (m)
0.990456676290708	0.469339622641509	0.409184372858122	0.437202489930428	0.930157678295339	0.846510613277939	NA	0.865663768800924	NA	0.842715790121571	NA	1.21681294845785	NA	0.987662782727896	ammonium chloride (m)
0.99227593058272	0.485188968335036	0.390946502057613	0.432999088422972	0.912364954975555	0.731274505485485	NA	0.744715002273645	NA	0.732332558283195	NA	1.09881656297942	NA	0.97037037037037	ammonium citrate (m)
0.996535345068455	0.447852760736196	0.431952662721893	0.439759036144578	0.908385967410734	0.826390109164385	NA	0.836274459915177	NA	0.830857134809275	NA	2.09512988751479	NA	0.976331360946746	ammonium formate (m)
0.997342489739403	0.594315245478036	0.459081836327345	0.518018018018018	0.937898226915546	0.842514062536221	NA	0.86175386272238	NA	0.842164435460692	NA	2.33489594802395	NA	0.988023952095808	ammonium nitrate (m)
0.987227965601813	0.399336807200379	0.516544117647059	0.450440822869356	0.925164559050763	0.780197537316353	NA	0.780914759556555	NA	0.780128015511152	NA	1.91715692126838	NA	0.969975490196078	ammonium phosphate (m)
0.851034234368499	0.505331478905888	0.583415678524374	0.541573506086491	0.856553204015015	0.706873699414195	NA	0.687488557129969	NA	0.705889201264779	NA	2.85458432716527	NA	0.99118906455863	ammonium sulfate (m)
0.99660979062663	0.385714285714286	0.435483870967742	0.409090909090909	0.906155963374869	0.672375128769884	NA	0.697839367459131	NA	0.684978661786692	NA	0.79121819624424	NA	0.949308755760369	ammonium tartrate (m)
0.997677811927602	0.484848484848485	0.394520547945205	0.435045317220544	0.949804993363381	0.691452061681309	NA	0.711643201593434	NA	0.703676932451923	NA	0.0860495942739726	NA	0.983561643835616	azodicarbonamide (m)
0.99791996522927	0.407725321888412	0.325342465753425	0.361904761904762	0.940946050593136	0.858619250540924	NA	0.862437747073889	NA	0.860551048686041	NA	0.136371000993151	NA	0.993150684931507	barium chloride (m)
0.988264076898239	0.388294524858401	0.401954397394137	0.395006402048656	0.912516461601632	0.736004694640893	NA	0.729434808933508	NA	0.74131773642802	NA	0.0807691743387622	NA	0.990228013029316	bicine (m)
0.940496370669796	0.51626058768169	0.498989286436224	0.507478028473043	0.892790129572802	0.578471540834826	NA	0.588496212911676	NA	0.553682463774278	NA	0.176063209927229	NA	0.994238932686477	bis tris (m)
0.999782682934401	0.722222222222222	0.509803921568627	0.597701149425287	0.970881858494807	0.948249779806088	NA	0.953668142498934	NA	0.951867331680465	NA	0.031571982745098	NA	0.980392156862745	bis tris methane (m)
0.976093638424043	0.502600183542368	0.424877165761572	0.460482062780269	0.918085791549014	0.551633879572286	NA	0.375377693571444	NA	0.401877306222182	NA	0.15664332936902	NA	0.992759244892682	bis tris propane (m)
0.991965477631865	0.492971887550201	0.38359375	0.431458699472759	0.925787711723514	0.761088116804062	NA	0.770126489970368	NA	0.77437124759743	NA	0.0611940621171875	NA	0.959375	cacodylate (m)
0.99538666915029	0.408408408408408	0.438003220611916	0.422688422688423	0.929484700688192	0.731685002043162	NA	0.665738417017593	NA	0.730306326839613	NA	0.141474308309179	NA	0.987117552334944	cadmium chloride (m)
0.980323003272255	0.528323262839879	0.421512503766195	0.468912351265292	0.924035307863166	0.781595294974867	NA	0.787461015438716	NA	0.790729008772762	NA	0.233277092904489	NA	0.976197649894547	calcium acetate (m)
0.957066833911861	0.493390882114918	0.536678403755869	0.514125087842586	0.9198509614177	0.692427066938811	NA	0.685295236087433	NA	0.678238712827228	NA	0.315074377332746	NA	0.992664319248826	calcium chloride (m)
0.996125499059316	0.385496183206107	0.400793650793651	0.392996108949416	0.892189814571766	0.803662718296102	NA	0.809294556500797	NA	0.812161484040094	NA	0.0570220163888889	NA	0.966269841269841	caps (m)
0.997901338052218	0.355300859598854	0.523206751054852	0.42320819112628	0.926365735241865	0.960955808883263	NA	0.962063702975338	NA	0.962291017365546	NA	1.33587381421941	NA	1	cesium chloride (m)
0.991523792373276	0.350359712230216	0.513171759747102	0.416417272338606	0.9310079038128	0.765625712973508	NA	0.792352424471801	NA	0.778441543144344	NA	0.0575867838145416	NA	0.982086406743941	ches (m)
0.990244175070793	0.491887275832622	0.371134020618557	0.423062798384135	0.917699638839107	0.658118529007811	NA	0.649867883251282	NA	0.661862705694595	NA	0.091720532003866	NA	0.98389175257732	citrate (m)
0.989015833592052	0.412250516173434	0.395640686922061	0.403774856757668	0.91080732125145	0.75459595191429	NA	0.786808244794693	NA	0.779443665634449	NA	0.0893148843527081	NA	0.973579920739762	citric acid (m)
0.997379760825562	0.621399176954732	0.313929313929314	0.417127071823204	0.926779709769383	0.837445590790696	NA	0.836311196543871	NA	0.838840573747628	NA	0.0605496828066528	NA	0.987525987525988	cobalt chloride (m)
0.992189003756481	0.506878306878307	0.376868607395751	0.432310469314079	0.94434420968702	0.801303397728635	NA	0.78001540314631	NA	0.787708846992232	NA	40.5652991396302	NA	0.992918961447679	dimethyl sulfoxide (%)
0.992344230231908	0.486615678776291	0.422406639004149	0.45224344735673	0.933083630011015	0.825880256626987	NA	0.837844508660682	NA	0.828531452030549	NA	16.7559887929793	NA	0.989211618257261	dioxane (%)
0.966563594367037	0.570575842696629	0.525125222168363	0.546907867059318	0.941263586077058	0.784482986074678	NA	0.796641524569913	NA	0.805240958443013	NA	0.111065840476652	NA	0.999515269025691	dithiothreitol (m)
0.992561547297507	0.538304392236976	0.413982717989002	0.468028419182948	0.902117953956572	0.800046080387164	NA	0.798229187581038	NA	0.805424094768765	NA	35.5436509595601	NA	0.975648075412412	ethanol (%)
0.967178710246253	0.401486988847584	0.479551297032017	0.437060702875399	0.913797588688117	0.802854068898033	NA	0.779012573134159	NA	0.796610539487879	NA	29.9318220343305	NA	0.990184622575368	ethylene glycol (%)
0.988891096732529	0.479606188466948	0.393991912189486	0.432603869330796	0.927100299741448	0.786295241395274	NA	0.782175466884307	NA	0.775559900727884	NA	0.0252100308607741	NA	0.993645291738879	ethylenediaminetetraacetic acid (m)
0.997963314829303	0.442408376963351	0.595070422535211	0.507507507507508	0.978519685560897	0.580793423168522	NA	0.509723503835112	NA	0.587434992825597	NA	0.00480827665492958	NA	0.985915492957746	glutathione (m)
0.919224345083234	0.520463702551778	0.54187518398587	0.53095366864972	0.88160998398842	0.748450583396556	NA	0.720073972681813	NA	0.742400633976901	NA	27.5155168110811	NA	0.988224904327348	glycerol (%)
0.995765421750334	0.530737704918033	0.36376404494382	0.431666666666667	0.934244860053172	0.852690857404765	NA	0.835953887210473	NA	0.818219711062069	NA	0.310265022247191	NA	0.992977528089888	glycine (m)
0.842576950786277	0.497359460774095	0.568168287358603	0.53041110102451	0.83595654521314	0.683269131825468	NA	0.643359977440224	NA	0.642338524003974	NA	0.215465834204803	NA	0.997578884699345	hepes (m)
0.998273881593245	0.590308370044053	0.420062695924765	0.490842490842491	0.949980393871576	0.832952817488382	NA	0.846397844770646	NA	0.843412420774245	NA	3.01919563184953	NA	0.987460815047022	hexanediol (m)
0.982030760060353	0.554817275747508	0.423052564914503	0.480057491915199	0.92928084237444	0.874349284040895	NA	0.89936980916838	NA	0.873944093866093	NA	0.285548474876504	NA	0.997783407219759	imidazole (m)
0.996038571153595	0.200723327305606	0.361563517915309	0.258139534883721	0.936133050417899	0.601215105876111	NA	0.422359631066536	NA	0.455094805961779	NA	0.038637011009772	NA	0.986970684039088	inhibitor (m)
0.967010859779079	0.469990548204159	0.393160703696383	0.42815628027123	0.894457051471272	0.697796701191039	NA	0.691482007233508	NA	0.697839874024548	NA	26.256381336444	NA	0.985767938327733	isopropanol (%)
0.996758871193071	0.236139630390144	0.433962264150943	0.305851063829787	0.893008248189659	0.775872508696554	NA	0.808505267343509	NA	0.792237184489729	NA	36.4190120975094	NA	0.984905660377358	jeffamine ed-2001 (%)
0.987004439477197	0.511699507389163	0.389957766306898	0.442609853528628	0.909755266886851	0.72612621948618	NA	0.693520131174666	NA	0.722685802769285	NA	1.38776068874707	NA	0.985452839042703	lithium chloride (m)
0.944811484774726	0.462626014261126	0.454468599033816	0.458511027171926	0.885640444624821	0.763577038580146	NA	0.721966156066621	NA	0.756736978663031	NA	1.34586490760507	NA	0.979106280193237	lithium sulfate (m)
0.976697256820694	0.557430432208407	0.454721081864284	0.50086447665913	0.931530680092839	0.738105231225551	NA	0.673949516006591	NA	0.681371976914409	NA	0.351138590313934	NA	0.996860661675924	magnesium acetate (m)
0.903063758972703	0.532312823872774	0.535277910876857	0.533791249813349	0.876648213326944	0.782422163945514	NA	0.775387247111849	NA	0.754079025032663	NA	0.450094244109367	NA	0.996765692381409	magnesium chloride (m)
0.992406179370638	0.422480620155039	0.410159924741298	0.416229116945107	0.934910015303458	0.803665044921979	NA	0.823609595948265	NA	0.806497905468871	NA	0.478718765079962	NA	0.984007525870179	magnesium formate (m)
0.985489429077023	0.372910415773682	0.498853211009174	0.426784400294334	0.927860356400575	0.847242062306656	NA	0.842917468035353	NA	0.846962971044556	NA	1.46439376696101	NA	0.973050458715596	magnesium sulfate (m)
0.996659526248797	0.367219917012448	0.431707317073171	0.396860986547085	0.910717898653973	0.810457378949271	NA	0.809893606911928	NA	0.813462793114469	NA	1.42321460709756	NA	0.960975609756098	malic acid (m)
0.992163729617625	0.545893719806763	0.567025089605735	0.556258790436006	0.958608626356559	0.727094758221707	NA	0.717664263590421	NA	0.735945047822908	NA	0.121119957584229	NA	0.981362007168459	manganese chloride (m)
0.901908913645566	0.505602574800334	0.530718218218218	0.517856052744033	0.867211260942075	0.595769718867517	NA	0.602143632850718	NA	0.591587532288203	NA	0.23834185105981	NA	0.995870870870871	mes (m)
0.99682092230508	0.438888888888889	0.531390134529148	0.480730223123732	0.960995576730332	0.120827944198452	NA	0.132454638648179	NA	0.125383077628517	NA	0.00676358060538116	NA	0.997757847533632	mes imidazole (m)
0.998286299711279	0.419047619047619	0.363636363636364	0.389380530973451	0.932267127369783	0.527847747114996	NA	0.528390234522676	NA	0.528043385926837	NA	0.0222178083884298	NA	0.991735537190083	mib (m)
0.998025506972817	0.469387755102041	0.37953795379538	0.41970802919708	0.900812765116748	0.13630956846138	NA	0.0297758496742403	NA	0.0803947105945524	NA	0.0372517417491749	NA	0.966996699669967	mmt (m)
0.994734717953494	0.529559748427673	0.470391061452514	0.498224852071006	0.937370457754531	0.86690057108244	NA	0.871109525156507	NA	0.876797021452807	NA	0.101187418715084	NA	0.987709497206704	mops (m)
0.942013597839247	0.507450824557918	0.538307513963537	0.522423932498082	0.914490632226773	0.773520386381678	NA	0.760889031389999	NA	0.773557370338179	NA	52.2284015328696	NA	0.989039940984298	mpd (%)
0.998025494712921	0.552631578947368	0.368421052631579	0.442105263157895	0.959441825781422	0.887294776801252	NA	0.845591895874542	NA	0.884894147505152	NA	0.0277371959064327	NA	0.994152046783626	nad (m)
0.996262100054019	0.367614879649891	0.349272349272349	0.358208955223881	0.902114590805648	0.506005925796778	NA	0.479256395438483	NA	0.511051403298746	NA	0.0574222728066528	NA	0.981288981288981	nickel chloride (m)
0.994374557601798	0.212941176470588	0.433014354066986	0.285488958990536	0.92253139762268	0.749790747074727	NA	0.808314806109769	NA	0.791323578017965	NA	1.00945366990431	NA	0.976076555023923	phosphate (m)
0.994753279976157	0.631379962192817	0.339430894308943	0.441506939854594	0.926129192278713	0.760458956650379	NA	0.743899320085362	NA	0.757961889850162	NA	0.0425242192682927	NA	0.988821138211382	phosphate citrate (m)
0.996957542190818	0.452153110047847	0.42	0.435483870967742	0.939112558425281	0.823911849504412	NA	0.845765179654039	NA	0.841102149486374	NA	0.0967196515111111	NA	0.982222222222222	pipes (m)
0.997733693458756	0.4	0.39344262295082	0.396694214876033	0.890159161716334	0.627764467155769	NA	0.649072882311412	NA	0.635722262365261	NA	1.94915729688525	NA	0.977049180327869	potassium acetate (m)
0.997559794352135	0.491666666666667	0.457364341085271	0.473895582329317	0.944963564307293	0.775320488029112	NA	0.784420417021663	NA	0.780581186376479	NA	0.219094141912145	NA	0.984496124031008	potassium bromide (m)
0.957678528186373	0.344932120732832	0.586376876540444	0.434356846473029	0.935538448215691	0.738113814961219	NA	0.75445310754577	NA	0.730184594592998	NA	0.734724675135559	NA	0.989693031593099	potassium chloride (m)
0.998447735245723	0.703030303030303	0.365930599369085	0.481327800829875	0.916200896393772	0.920185139062454	NA	0.930222530596844	NA	0.92326299297566	NA	1.89920944255521	NA	0.990536277602524	potassium formate (m)
0.998342181242433	0.385026737967914	0.321428571428571	0.35036496350365	0.910951696634538	0.79158233908815	NA	0.803457549716764	NA	0.799101409849525	NA	0.449194249642857	NA	0.986607142857143	potassium iodide (m)
0.998013101114526	0.545833333333333	0.383040935672515	0.450171821305842	0.920069567184217	0.818624150204653	NA	0.827604671829944	NA	0.820813091973133	NA	0.279217252222222	NA	0.973684210526316	potassium nitrate (m)
0.981782620843811	0.487108013937282	0.488811188811189	0.487958115183246	0.92120999753115	0.824524119881006	NA	0.814183308811973	NA	0.820918117397613	NA	1.33264676440909	NA	0.981818181818182	potassium phosphate (m)
0.979864021607525	0.571456310679612	0.739633073636592	0.644758462044036	0.962489601929901	0.917603394263895	NA	0.931270926231822	NA	0.919659796396772	NA	0.291630714938427	NA	0.995476250314149	potassium thiocyanate (m)
0.892880206651598	0.496230221939046	0.546262201180665	0.520045627799572	0.873316735482704	0.763030555984781	NA	0.748214738595169	NA	0.756647581941989	NA	0.790725984412298	NA	0.989070080074814	sodium acetate (m)
0.995256102180082	0.612817089452603	0.491961414790997	0.545778834720571	0.948203204472037	0.576208624840886	NA	0.58381854008161	NA	0.574074252403239	NA	0.318519766495177	NA	0.996784565916399	sodium azide (%)
0.995287294944553	0.469740634005764	0.454672245467225	0.462083628632176	0.935638138008638	0.812823424890406	NA	0.807809729006941	NA	0.794214183988248	NA	0.678863580251046	NA	0.99163179916318	sodium bromide (m)
0.953611128361175	0.396078431372549	0.39109390125847	0.393570384802728	0.875915587096659	0.638557094603916	NA	0.63558965308455	NA	0.616103655685008	NA	0.107656205016134	NA	0.96595676024524	sodium cacodylate (m)
0.878827964401717	0.519994334545111	0.541015816877886	0.530296829485544	0.855369347722718	0.715523652380629	NA	0.69636447442103	NA	0.708375875185266	NA	2.04377731652618	NA	0.981530602220257	sodium chloride (m)
0.926496161776762	0.491561367853671	0.4777567846101	0.484560776969644	0.874578552941562	0.77206117821889	NA	0.758457824848521	NA	0.770214760473869	NA	1.0198987143224	NA	0.975180350395053	sodium citrate (m)
0.992517944514815	0.338248048568951	0.46875	0.392947103274559	0.919460156347522	0.724287794355324	NA	0.798906046566372	NA	0.680864871514731	NA	0.604234372716346	NA	0.996394230769231	sodium fluoride (m)
0.983198077651456	0.510515463917526	0.449038810301052	0.477807796217677	0.910842262579235	0.815545709225991	NA	0.796680309065529	NA	0.8140084763641	NA	4.21226821668118	NA	0.993108451215089	sodium formate (m)
0.995759160028065	0.44234404536862	0.37620578778135	0.406602953953084	0.91673515179899	0.863785752734571	NA	0.886160440498328	NA	0.860572854521533	NA	0.573872825048232	NA	0.991961414790997	sodium iodide (m)
0.986780585032071	0.448275862068966	0.44432936302434	0.44629388816645	0.913773582903808	0.827535906576307	NA	0.815818439484286	NA	0.831533595632425	NA	2.4227683899275	NA	0.988089073019161	sodium malonate (m)
0.994809226661699	0.431977559607293	0.416779431664411	0.424242424242424	0.924447296764797	0.840062525677911	NA	0.859665091580954	NA	0.84351273045603	NA	1.87915020981055	NA	0.986468200270636	sodium nitrate (m)
0.984558070224458	0.457825679475164	0.423493714781101	0.43999099301959	0.910830324882142	0.780199976765712	NA	0.73367796749093	NA	0.757741851328124	NA	1.39517142188123	NA	0.984828781967924	sodium phosphate (m)
0.987364564900189	0.298298298298298	0.484947111472742	0.369383328168578	0.925881054006692	0.810898648777891	NA	0.796344975229252	NA	0.812320150203557	NA	1.97350895722539	NA	0.984540276647681	sodium potassium phosphate (m)
0.988432523051132	0.52108649035025	0.379292403746098	0.439024390243902	0.909216319050605	0.864512709167479	NA	0.851652494661261	NA	0.865305415897125	NA	1.16224372137357	NA	0.991155046826223	sodium potassium tartrate (m)
0.995150664688022	0.404795486600846	0.444272445820433	0.423616236162362	0.924133610129232	0.843307840489897	NA	0.770362491199702	NA	0.766527019320396	NA	0.702675735278638	NA	0.992260061919505	sodium sulfate (m)
0.998168327589954	0.463917525773196	0.320284697508897	0.378947368421053	0.897156712587912	0.735849020081466	NA	0.777682524701567	NA	0.767857678401821	NA	0.806918438790036	NA	0.97508896797153	sodium tartrate (m)
0.995175561143709	0.469539375928678	0.429347826086957	0.448545067423705	0.935222017949542	0.85275314683119	NA	0.868178933426574	NA	0.848693105084153	NA	0.554091117201087	NA	0.995923913043478	sodium thiocyanate (m)
0.995815016268038	0.369469026548673	0.300359712230216	0.331349206349206	0.911563580732463	0.579515677673657	NA	0.600288032642629	NA	0.596448923007842	NA	0.0147783327877698	NA	0.964028776978417	spermine (m)
0.997367342630422	0.28992628992629	0.466403162055336	0.357575757575758	0.927148322898215	0.958457235190024	NA	0.963153000004858	NA	0.961289323540146	NA	0.0628135022529644	NA	0.992094861660079	spg (m)
0.9957530036323	0.384251968503937	0.454376163873371	0.416382252559727	0.921676175801696	0.895898487494792	NA	0.907317523652999	NA	0.899988909895646	NA	1.02148958141527	NA	0.996275605214153	succinic acid (m)
0.995336996678153	0.286223277909739	0.616368286445013	0.390916463909165	0.936930042752245	0.817850448583635	NA	0.81870213468176	NA	0.820362748027911	NA	27.0101819188747	NA	0.9846547314578	sucrose (%)
0.991561888795753	0.495750708215297	0.388888888888889	0.435865504358655	0.938762693252726	0.851743838003855	NA	0.864152330140361	NA	0.855157022900972	NA	40.0612956183407	NA	0.980740740740741	tacsimate (%)
0.985159796086905	0.501573976915005	0.597749062109212	0.545454545454545	0.958916128384717	0.627758996629694	NA	0.628697358355291	NA	0.667295574411084	NA	0.0168535569570654	NA	0.996248436848687	tcep (m)
0.809935272266465	0.515097489883125	0.574848408287014	0.543335174101879	0.827119593447117	0.526401323177754	NA	0.504344540051186	NA	0.513111133512392	NA	0.202927086146728	NA	0.995799646286003	tris (m)
0.991058899499547	0.43517017828201	0.41953125	0.427207637231504	0.933236355531877	0.755304300465155	NA	0.750273843359409	NA	0.752952818548906	NA	0.297512495601563	NA	0.99296875	zinc acetate (m)
0.995473258694883	0.567272727272727	0.38854296388543	0.46119733924612	0.919452662537939	0.869545264295212	NA	0.878803904633349	NA	0.837402491324524	NA	0.201608079016189	NA	0.997509339975093	zinc chloride (m)
0.996243402669978	0.485179407176287	0.530716723549488	0.506927465362673	0.945223314844288	0.751684202513901	NA	0.758388660160923	NA	0.756721834902312	NA	0.110449626399317	NA	0.979522184300341	zinc sulfate (m)
0.996231101176617	0.308510638297872	0.445012787723785	0.364397905759162	0.952308326455441	0.520240317259545	0.582074962051396	0.412428182253161	0.378546993035944	0.508436843512638	0.48736605030502	22.8533503836317	3953.52693094629	0.833759590792839	mpeg (%)
0.923440400866806	0.347819746244713	0.58484551250613	0.436213991769547	0.887777777483742	0.659937236317824	0.668231625944801	0.692975461436446	0.661873877792287	0.666352979877298	0.665334481549691	23.7024178518882	3295.85587175086	0.887444825895047	peg mme (%)
0.778129716234093	0.770411323793595	0.942463625341012	0.847796448413375	0.830024717976674	0.646574389057423	0.651707694341845	0.631744159547431	0.614848621831965	0.646301673075235	0.631647825484343	38.3387733972416	12864.5157882123	0.980467565929069	peg (%)
